"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"112251","Claremont Graduate University","2010","First major","'27'","Mathematics and Statistics","Master's degree","20","-2"
"112251","Claremont Graduate University","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","11","-2"
"112251","Claremont Graduate University","2010","Second major","'11'","Computer and Information Sciences and Support Services","Master's degree","0","-2"
"112260","Claremont McKenna College","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"112260","Claremont McKenna College","2010","First major","'14'","Engineering","Bachelor's degree","4","-2"
"112260","Claremont McKenna College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","5","-2"
"112260","Claremont McKenna College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","6","-2"
"112260","Claremont McKenna College","2010","First major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"112260","Claremont McKenna College","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"112260","Claremont McKenna College","2010","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"112260","Claremont McKenna College","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"112260","Claremont McKenna College","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"112385","Coastline Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","4","-2"
"112385","Coastline Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"112385","Coastline Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"112385","Coastline Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","8","-2"
"112385","Coastline Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"112385","Coastline Community College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"112385","Coastline Community College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"112394","Cogswell College","2010","First major","'14'","Engineering","Bachelor's degree","9","-2"
"112446","Coleman University","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","140","-2"
"112446","Coleman University","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","93","-2"
"112446","Coleman University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","100","-2"
"112446","Coleman University","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","31","-2"
"112561","Columbia College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","5","-2"
"112561","Columbia College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"112561","Columbia College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"112561","Columbia College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"112561","Columbia College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"112561","Columbia College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"112561","Columbia College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"112686","El Camino College-Compton Center","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"112686","El Camino College-Compton Center","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"112686","El Camino College-Compton Center","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"112826","Contra Costa College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","1","-2"
"112826","Contra Costa College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"112826","Contra Costa College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"112826","Contra Costa College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"112826","Contra Costa College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"112826","Contra Costa College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","1","-2"
"112826","Contra Costa College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"112826","Contra Costa College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"112826","Contra Costa College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"112826","Contra Costa College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"112826","Contra Costa College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"112826","Contra Costa College","2010","First major","'40'","Physical Sciences","Associate's degree","4","-2"
"113096","Cosumnes River College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","30","-2"
"113096","Cosumnes River College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"113096","Cosumnes River College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"113096","Cosumnes River College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"113096","Cosumnes River College","2010","First major","'14'","Engineering","Associate's degree","3","-2"
"113096","Cosumnes River College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"113096","Cosumnes River College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"113096","Cosumnes River College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"113096","Cosumnes River College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"113096","Cosumnes River College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"113096","Cosumnes River College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113096","Cosumnes River College","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"113111","Crafton Hills College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","20","-2"
"113111","Crafton Hills College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"113111","Crafton Hills College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"113111","Crafton Hills College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"113111","Crafton Hills College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"113111","Crafton Hills College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113111","Crafton Hills College","2010","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"113193","Cuesta College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"113193","Cuesta College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"113193","Cuesta College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"113193","Cuesta College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"113193","Cuesta College","2010","First major","'14'","Engineering","Associate's degree","5","-2"
"113193","Cuesta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"113193","Cuesta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"113193","Cuesta College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"113193","Cuesta College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"113193","Cuesta College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"113193","Cuesta College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113193","Cuesta College","2010","First major","'40'","Physical Sciences","Associate's degree","6","-2"
"113218","Cuyamaca College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"113218","Cuyamaca College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","13","-2"
"113218","Cuyamaca College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","1","-2"
"113218","Cuyamaca College","2010","First major","'14'","Engineering","Associate's degree","4","-2"
"113218","Cuyamaca College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","31","-2"
"113218","Cuyamaca College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"113218","Cuyamaca College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","19","-2"
"113218","Cuyamaca College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","8","-2"
"113218","Cuyamaca College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","12","-2"
"113218","Cuyamaca College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113218","Cuyamaca College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"113236","Cypress College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","42","-2"
"113236","Cypress College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","13","-2"
"113236","Cypress College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"113236","Cypress College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"113236","Cypress College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"113236","Cypress College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","4","-2"
"113236","Cypress College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","5","-2"
"113333","De Anza College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","27","-2"
"113333","De Anza College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","3","-2"
"113333","De Anza College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"113333","De Anza College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","23","-2"
"113333","De Anza College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","2","-2"
"113333","De Anza College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","14","-2"
"113573","College of the Desert","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","5","-2"
"113573","College of the Desert","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","3","-2"
"113573","College of the Desert","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","5","-2"
"113573","College of the Desert","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","10","-2"
"113573","College of the Desert","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"113573","College of the Desert","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"113573","College of the Desert","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"113573","College of the Desert","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"113573","College of the Desert","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113573","College of the Desert","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"113607","DeVry University-California","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","46","-2"
"113607","DeVry University-California","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","125","-2"
"113607","DeVry University-California","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","6","-2"
"113607","DeVry University-California","2010","First major","'14'","Engineering","Bachelor's degree","55","-2"
"113607","DeVry University-California","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","75","-2"
"113607","DeVry University-California","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","112","-2"
"113634","Diablo Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","10","-2"
"113634","Diablo Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","10","-2"
"113634","Diablo Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","14","-2"
"113634","Diablo Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","10","-2"
"113634","Diablo Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","3","-2"
"113634","Diablo Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"113634","Diablo Valley College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"113634","Diablo Valley College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"113856","East Los Angeles College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","8","-2"
"113856","East Los Angeles College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"113856","East Los Angeles College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","4","-2"
"113856","East Los Angeles College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","4","-2"
"113856","East Los Angeles College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"113856","East Los Angeles College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"113856","East Los Angeles College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"113980","El Camino Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"113980","El Camino Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"113980","El Camino Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"113980","El Camino Community College District","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"113980","El Camino Community College District","2010","First major","'14'","Engineering","Associate's degree","11","-2"
"113980","El Camino Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","10","-2"
"113980","El Camino Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","69","-2"
"113980","El Camino Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","15","-2"
"113980","El Camino Community College District","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"113980","El Camino Community College District","2010","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"113980","El Camino Community College District","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"113980","El Camino Community College District","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"113980","El Camino Community College District","2010","First major","'40'","Physical Sciences","Associate's degree","10","-2"
"113980","El Camino Community College District","2010","First major","'40'","Physical Sciences","Award of at least 2 but less than 4 academic years","0","-2"
"114123","Empire College School of Business","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","13","-2"
"114123","Empire College School of Business","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","21","-2"
"114123","Empire College School of Business","2010","Second major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"114266","Evergreen Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","3","-2"
"114266","Evergreen Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"114266","Evergreen Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"114266","Evergreen Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","12","-2"
"114266","Evergreen Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"114266","Evergreen Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"114266","Evergreen Valley College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"114266","Evergreen Valley College","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"114433","Feather River Community College District","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"114433","Feather River Community College District","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"114433","Feather River Community College District","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"114433","Feather River Community College District","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"114716","Foothill College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","7","-2"
"114716","Foothill College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"114716","Foothill College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","19","-2"
"114716","Foothill College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 2 but less than 4 academic years","0","-2"
"114716","Foothill College","2010","First major","'14'","Engineering","Associate's degree","4","-2"
"114716","Foothill College","2010","First major","'14'","Engineering","Award of at least 2 but less than 4 academic years","0","-2"
"114716","Foothill College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"114716","Foothill College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"114716","Foothill College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 2 but less than 4 academic years","0","-2"
"114716","Foothill College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"114716","Foothill College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","3","-2"
"114716","Foothill College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"114716","Foothill College","2010","First major","'40'","Physical Sciences","Associate's degree","10","-2"
"114716","Foothill College","2010","First major","'40'","Physical Sciences","Award of at least 2 but less than 4 academic years","0","-2"
"114789","Fresno City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","14","-2"
"114789","Fresno City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"114789","Fresno City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","16","-2"
"114789","Fresno City College","2010","First major","'14'","Engineering","Award of less than 1 academic year","16","-2"
"114789","Fresno City College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"114789","Fresno City College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"114789","Fresno City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","21","-2"
"114789","Fresno City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"114789","Fresno City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"114789","Fresno City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 2 but less than 4 academic years","0","-2"
"114789","Fresno City College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"114789","Fresno City College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","7","-2"
"114789","Fresno City College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"114789","Fresno City College","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"114813","Fresno Pacific University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"114813","Fresno Pacific University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"114813","Fresno Pacific University","2010","First major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"114813","Fresno Pacific University","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"114813","Fresno Pacific University","2010","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"114859","Fullerton College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"114859","Fullerton College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","10","-2"
"114859","Fullerton College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","9","-2"
"114859","Fullerton College","2010","First major","'14'","Engineering","Award of less than 1 academic year","0","-2"
"114859","Fullerton College","2010","First major","'14'","Engineering","Associate's degree","19","-2"
"114859","Fullerton College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"114859","Fullerton College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"114859","Fullerton College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","9","-2"
"114859","Fullerton College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"114859","Fullerton College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","25","-2"
"114859","Fullerton College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"114859","Fullerton College","2010","First major","'40'","Physical Sciences","Associate's degree","17","-2"
"114938","Gavilan College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","4","-2"
"114938","Gavilan College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"114938","Gavilan College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"114938","Gavilan College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"114938","Gavilan College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"114938","Gavilan College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"114938","Gavilan College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"114938","Gavilan College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"114938","Gavilan College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"114938","Gavilan College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"115001","Glendale Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","7","-2"
"115001","Glendale Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"115001","Glendale Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"115001","Glendale Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","1","-2"
"115001","Glendale Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"115001","Glendale Community College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"115001","Glendale Community College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","3","-2"
"115001","Glendale Community College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"115001","Glendale Community College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"115083","Golden Gate University-San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","16","-2"
"115083","Golden Gate University-San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","21","-2"
"115083","Golden Gate University-San Francisco","2010","Second major","'11'","Computer and Information Sciences and Support Services","Master's degree","1","-2"
"115126","Golden West College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"115126","Golden West College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"115126","Golden West College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","2","-2"
"115126","Golden West College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"115126","Golden West College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"115126","Golden West College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","22","-2"
"115126","Golden West College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"115126","Golden West College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"115296","Grossmont College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"115296","Grossmont College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","6","-2"
"115296","Grossmont College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"115296","Grossmont College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"115296","Grossmont College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","11","-2"
"115296","Grossmont College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","1","-2"
"115296","Grossmont College","2010","First major","'40'","Physical Sciences","Associate's degree","6","-2"
"115393","Hartnell College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"115393","Hartnell College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"115393","Hartnell College","2010","First major","'14'","Engineering","Associate's degree","2","-2"
"115393","Hartnell College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"115393","Hartnell College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","3","-2"
"115393","Hartnell College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"115393","Hartnell College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"115393","Hartnell College","2010","First major","'40'","Physical Sciences","Associate's degree","13","-2"
"115409","Harvey Mudd College","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","20","-2"
"115409","Harvey Mudd College","2010","First major","'14'","Engineering","Bachelor's degree","74","-2"
"115409","Harvey Mudd College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","21","-2"
"115409","Harvey Mudd College","2010","First major","'40'","Physical Sciences","Bachelor's degree","32","-2"
"115409","Harvey Mudd College","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"115409","Harvey Mudd College","2010","Second major","'14'","Engineering","Bachelor's degree","0","-2"
"115409","Harvey Mudd College","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"115409","Harvey Mudd College","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"115454","Heald College-Rancho Cordova","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"115454","Heald College-Rancho Cordova","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","36","-2"
"115472","Heald College-Fresno","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"115472","Heald College-Fresno","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","30","-2"
"115490","Heald College-San Jose","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","40","-2"
